# PPO-Bi detailed evaluation results (greedy inference)

[summary]
generated_at_utc: 2026-07-08T11:26:45+00:00
run_id: ymhrz9yg
checkpoint: runs/ymhrz9yg/model_step_1001472.pt
global_step: 1001472
algorithm: PPO_BI
inference_mode: greedy
sampling_temperature: 1.0
reward: delta_qed
masking: r2_available
eval_r2_pool: train
r2_arch: lookup
starts_file: data/reactants_test.pkl
num_start_molecules: 2000
start_offset: 0
total_starts: 2000
total_reactions: 2302
max_qed: 0.948
best_qed: 0.948
mean_delta_qed: 0.2288165
avg_delta_qed: 0.2288165
avg_num_reactions: 1.151
max_episode_len: 4
positive_delta_fraction: 0.987
negative_delta_fraction: 0.0065
zero_delta_fraction: 0.0065
results_file: run_detailed_results/compact/4s_delta_qed_ymhrz9yg_1m_compact_results.txt

[trajectories]
path_id	start_smiles	final_smiles	initial_qed	final_qed	max_qed	delta_qed	num_reactions	stopped
1494	CC1(CO)CCCO1	CC1(COc2cccc(CO)n2)CCCO1	0.542	0.84	0.84	0.29799999999999993	1	1
1495	CC(C)CC[C@H](N)C(=O)O	CC(C)CC[C@@H](C(=O)O)n1c2c(c3c1CCC3)CCCC2	0.616	0.892	0.892	0.276	1	1
1496	O=C(O)CCC1CCCC(=O)N1	O=C1CCCC(CCc2nc3cc(C(=O)O)ccc3s2)N1	0.65	0.91	0.91	0.26	1	1
1497	COc1ccc(CCl)cc1Br	COc1ccc(CCl)cc1-c1cccc(CO)n1	0.715	0.863	0.863	0.14800000000000002	1	1
1498	ClCc1cc(Br)ccc1Cl	OCc1cccc(-c2ccc(Cl)c(CCl)c2)n1	0.654	0.862	0.862	0.20799999999999996	1	1
1499	NC1CCC(CO)CC1	OCC1CCC(n2c3c(c4c2CCC4)CCCC3)CC1	0.541	0.875	0.875	0.33399999999999996	1	1
1500	CC(=O)c1nc2cc(Cl)ccc2n1C	CC(NC1CC2OCCCC12)c1nc2cc(Cl)ccc2n1C	0.675	0.942	0.942	0.2669999999999999	1	1
1501	Nc1ccc(Cl)c(N)c1	N#Cc1cccc(CNc2ccc(Cl)c(N)c2)c1	0.54	0.829	0.829	0.2889999999999999	1	1
1502	CC(C)(C(=O)O)N1CCOCC1	CC(C)(c1nc2cc(C(=O)O)ccc2s1)N1CCOCC1	0.647	0.944	0.944	0.29699999999999993	1	1
1503	NCCC1CC2(CCC2)CO1	N#Cc1cccc(CNCCC2CC3(CCC3)CO2)c1	0.652	0.837	0.837	0.18499999999999994	1	1
1504	CN(C)CCOc1ccc(O)cc1	CN(C)CCOc1ccc(-c2cccc(CO)n2)cc1	0.76	0.875	0.875	0.11499999999999999	2	1
1505	O=C1Cc2cc(Br)cc3c2N1CCC3	O=C1Cc2cc(Oc3coccc3=O)cc3c2N1CCC3	0.693	0.848	0.848	0.15500000000000003	1	1
1506	CC(C)OC1(CO)CCOC1	CC(C)OC1(COc2cccc(CO)n2)CCOC1	0.655	0.847	0.847	0.19199999999999995	1	1
1507	O=C(O)[C@@H]1CC[C@@H]2C[C@@H]21	O=C(O)c1ccc2sc([C@@H]3CC[C@@H]4C[C@@H]43)nc2c1	0.571	0.897	0.897	0.32600000000000007	1	1
1508	OC[C@H]1CCNC1	FC(F)(F)c1nc(Cl)sc1C[C@H]1CCNC1	0.47	0.894	0.894	0.42400000000000004	2	1
1509	CO[C@H](C)[C@H](O)C(=O)O	CO[C@H](C)[C@H](O)c1nc2cc(C(=O)O)ccc2s1	0.544	0.886	0.886	0.34199999999999997	1	1
1510	O=C(O)CS(F)(F)(F)(F)F	O=C(O)c1ccc2sc(CS(F)(F)(F)(F)F)nc2c1	0.672	0.827	0.827	0.15499999999999992	1	1
1511	COc1cc(C)c(Br)cc1C(=O)O	COc1cc(C)c(Br)cc1C(=O)NC1CC2OCCCC12	0.87	0.908	0.908	0.038000000000000034	1	1
1512	CCOc1cc(C=O)cc(Cl)c1O	CCOc1cc(CNC2CC3OCCCC23)cc(Cl)c1O	0.762	0.877	0.877	0.11499999999999999	1	1
1513	NCCc1ccc(CC(=O)O)cc1	O=C(O)Cc1ccc(CCn2c3c(c4c2CCC4)CCCC3)cc1	0.719	0.911	0.911	0.19200000000000006	1	1
1514	C[C@@H](O)c1cccc(C=O)c1	C[C@@H](O)c1cccc(CNCc2nccnc2Cl)c1	0.649	0.881	0.881	0.23199999999999998	1	1
1515	CC(C)(C)OC(=O)N1CCC(C(=O)O)C1C(=O)O	CC(C)(C)OC(=O)N1CCC(C(=O)Cl)C1c1nc2cc(C(=O)O)ccc2s1	0.759	0.766	0.773	0.007000000000000006	2	1
1516	NCC1C2(CC2)C12CC2	N#Cc1cccc(CNCC2C3(CC3)C23CC3)c1	0.556	0.875	0.875	0.31899999999999995	1	1
1517	NC[C@@H]1CCO[C@@H]1C(=O)O	NC[C@@H]1CCO[C@@H]1c1nc2cc(C(=O)O)ccc2s1	0.546	0.897	0.897	0.351	1	1
1518	NCCc1ccns1	N#CC1(S(=O)(=O)NCCc2ccns2)CCOCC1	0.635	0.863	0.863	0.22799999999999998	1	1
1519	CC(C)(C)OC(=O)N1CC(O)CC1(C)C(=O)O	CC(C)(C)OC(=O)N1CC(Oc2cccc(CO)n2)CC1(C)C(=O)O	0.714	0.85	0.85	0.136	1	1
1520	COc1ccc(C2(O)CC2)cc1	COc1ccc(C2(Oc3cccc(CO)n3)CC2)cc1	0.72	0.908	0.908	0.18800000000000006	1	1
1521	C=CC(C)(C)CCO	CC(C)(C=Cc1sc(Cl)nc1C(F)(F)F)CCO	0.552	0.902	0.902	0.35	1	1
1522	NC1CCCC(CO)C1	OCC1CCCC(n2c3c(c4c2CCC4)CCCC3)C1	0.541	0.875	0.875	0.33399999999999996	1	1
1523	CC(=O)c1c(Cl)cccc1Cl	CC(NCc1nccnc1Cl)c1c(Cl)cccc1Cl	0.62	0.914	0.914	0.29400000000000004	1	1
1524	Cc1cc(CCO)c(C)s1	Cc1cc(CCOc2cccc(CO)n2)c(C)s1	0.693	0.902	0.902	0.20900000000000007	1	1
1525	CC(C)(O)C1CCCNC1	CC(C)(Oc1cccc(CO)n1)C1CCCNC1	0.568	0.854	0.854	0.28600000000000003	1	1
1526	COc1ccc(C(=O)O)c(N)c1Br	COc1ccc(C(=O)O)c(NCc2cccc(C#N)c2)c1Br	0.779	0.85	0.85	0.07099999999999995	1	1
1527	CC(=O)OC1CCC(O)CC1	CC(=O)OC1CCC(Oc2cccc(CO)n2)CC1	0.575	0.841	0.841	0.266	1	1
1528	CC(O)C1CN(C)CCO1	CC(Oc1cccc(CO)n1)C1CN(C)CCO1	0.55	0.853	0.853	0.30299999999999994	1	1
1529	NCCc1cccc(OCC(F)(F)F)c1	NCCc1cccc(OCC(F)(F)F)c1	0.841	0.841	0.841	0.0	0	1
1530	O=C(O)CN1CC(C(F)(F)F)CCC1=O	O=C(O)c1ccc2sc(CN3CC(C(F)(F)F)CCC3=O)nc2c1	0.758	0.914	0.914	0.15600000000000003	1	1
1531	CC(O)c1cc(N)ccc1F	CC(O)c1cc(NCc2cccc(C#N)c2)ccc1F	0.603	0.895	0.895	0.29200000000000004	1	1
1532	O=C1C2CCC(O)C1CC2	O=C1C2CCC(Oc3cccc(CO)n3)C1CC2	0.538	0.883	0.883	0.345	1	1
1533	CCOc1cc(C=O)ccc1O	CCOc1cc(CNC2CC3OCCCC23)ccc1O	0.694	0.868	0.868	0.17400000000000004	1	1
1534	CCOc1ccc(C)nc1CO	CCOc1ccc(C)nc1COCC1CC(=O)C1	0.737	0.776	0.776	0.039000000000000035	2	1
1535	CCOc1ccc(C=O)cc1O	CCOc1ccc(CNC2CC3OCCCC23)cc1O	0.694	0.868	0.868	0.17400000000000004	1	1
1536	CCOc1ccc(O)c(C=O)c1	CCOc1ccc(O)c(CNC2CC3OCCCC23)c1	0.694	0.868	0.868	0.17400000000000004	1	1
1537	O=S1(=O)CCNC(CO)C1	O=S1(=O)CCNC(Cc2sc(Cl)nc2C(F)(F)F)C1	0.489	0.895	0.895	0.406	2	1
1538	Fc1cc(F)c(CBr)cc1Br	OCc1cccc(-c2cc(CBr)c(F)cc2F)n1	0.546	0.881	0.881	0.33499999999999996	1	1
1539	Fc1ccc(Br)c(F)c1CBr	OCc1cccc(-c2ccc(F)c(CBr)c2F)n1	0.546	0.881	0.881	0.33499999999999996	1	1
1540	CC(C#N)Oc1ccc(Br)cc1Cl	CC(C#N)Oc1ccc(-c2cccc(CO)n2)cc1Cl	0.816	0.938	0.938	0.122	1	1
1541	C[C@H](CO)NCc1ccccc1	C[C@H](CO)N(Cc1ccccc1)Cc1cccc(C#N)c1	0.701	0.885	0.885	0.18400000000000005	1	1
1542	CC1(OCC(=O)O)CCOCC1	CC1(OCc2nc3cc(C(=O)O)ccc3s2)CCOCC1	0.682	0.94	0.94	0.2579999999999999	1	1
1543	CS(=O)(=O)c1cccc(Cl)c1C(=O)O	CS(=O)(=O)c1cccc(Cl)c1C(=O)NC1CC2OCCCC12	0.841	0.911	0.911	0.07000000000000006	1	1
1544	CC(C)(C)OC(=O)NC(CF)C(=O)O	CC(C)(C)OC(=O)NC(CF)c1nc2cc(C(=O)O)ccc2s1	0.722	0.889	0.889	0.16700000000000004	1	1
1545	Cc1cc(F)ccc1C(F)(F)C(=O)O	Cc1cc(F)ccc1C(F)(F)C(=O)NCc1nccnc1Cl	0.802	0.938	0.938	0.1359999999999999	1	1
1546	Cc1ccc(F)cc1C(F)(F)C(=O)O	Cc1ccc(F)cc1C(F)(F)C(=O)NCc1nccnc1Cl	0.802	0.938	0.938	0.1359999999999999	1	1
1547	Cc1ccccc1C(F)(F)C(=O)O	Cc1ccccc1C(F)(F)C(=O)NCc1nccnc1Cl	0.768	0.944	0.944	0.17599999999999993	1	1
1548	CC(C)(C)OC(=O)N1CCCC(F)(C(=O)O)C1	CC(C)(C)OC(=O)N1CCCC(F)(C(=O)NCc2nccnc2Cl)C1	0.767	0.881	0.881	0.11399999999999999	2	1
1549	Cc1c(C(=O)O)cnn1CCO	Cc1c(C(=O)N(C)c2sccc2C#N)cnn1CCO	0.663	0.922	0.922	0.259	1	1
1550	N#Cc1ccc(Cl)cc1Cl	N#Cc1ccc(OCc2cccc(C3CCNCC3)n2)cc1Cl	0.59	0.931	0.931	0.3410000000000001	2	1
1551	CC(C)Oc1cccc(C(O)CN)c1	CC(C)Oc1cccc(C(O)CNCc2cccc(C#N)c2)c1	0.764	0.824	0.824	0.05999999999999994	1	1
1552	NCC(N)c1cccc(OC(F)F)c1	NCC(N)c1cccc(OC(F)F)c1	0.772	0.772	0.772	0.0	0	1
1553	CCc1ccc(CCO)cc1	CCc1ccc(CCOc2cccc(CO)n2)cc1	0.696	0.865	0.865	0.16900000000000004	1	1
1554	OCc1cc(C(F)(F)F)cc(Cl)n1	O=c1ccocc1Oc1cc(C(F)(F)F)cc(CO)n1	0.723	0.938	0.938	0.21499999999999997	1	1
1555	O[C@H](CF)c1cc(F)ccc1F	OCc1cccc(O[C@H](CF)c2cc(F)ccc2F)n1	0.73	0.917	0.917	0.18700000000000006	1	1
1556	CNCCc1ccc(Cl)cc1	CN(CCc1ccc(Cl)cc1)C1CC(CO)C1	0.731	0.872	0.872	0.14100000000000001	1	1
1557	NCC12CCCC(CO)(CO1)C2	OCC12CCCC(Cn3c4c(c5c3CCC5)CCCC4)(C1)OC2	0.627	0.929	0.929	0.30200000000000005	1	1
1558	CC(N)c1ccc(Cl)c(Cl)c1	CC(N)c1ccc(OCc2cccc(Br)n2)c(Cl)c1	0.723	0.852	0.852	0.129	1	1
1559	COc1c(C(=O)O)ccc(Br)c1F	COc1c(C(=O)O)ccc(Oc2coccc2=O)c1F	0.874	0.924	0.924	0.050000000000000044	1	1
1560	COc1c(Br)ccc(F)c1C(=O)O	COc1c(Oc2coccc2=O)ccc(F)c1C(=O)O	0.874	0.924	0.924	0.050000000000000044	1	1
1561	CN1CCOCC1C(=O)O	CN1CCOCC1c1nc2cc(C(=O)O)ccc2s1	0.535	0.91	0.91	0.375	1	1
1562	COc1cc(Br)cc(C)c1N	COc1cc(Br)cc(C)c1NCc1cccc(C#N)c1	0.731	0.911	0.911	0.18000000000000005	1	1
1563	NCC12CC(CO1)C2	N#Cc1cccc(CNCC23CC(CO2)C3)c1	0.524	0.855	0.855	0.33099999999999996	1	1
1564	Cc1cc(Br)cc(C)c1C(=O)O	Cc1cc(OCc2cccc(Br)n2)cc(C)c1C(=O)O	0.803	0.864	0.864	0.06099999999999994	1	1
1565	Cc1cc(C)c(Br)c(C(=O)O)c1	Cc1cc(C)c(Br)c(C(=O)NCc2nccnc2Cl)c1	0.803	0.918	0.918	0.11499999999999999	1	1
1566	O=C(O)[C@@H]1C[C@@H]2O[C@H]1[C@H]1C[C@@H]21	O=C(O)c1ccc2sc([C@@H]3C[C@@H]4O[C@H]3[C@H]3C[C@H]34)nc2c1	0.598	0.922	0.922	0.32400000000000007	1	1
1567	Nc1c(S)cc(Cl)cc1Cl	N#Cc1cccc(CNc2c(S)cc(Cl)cc2Cl)c1	0.482	0.801	0.801	0.31900000000000006	1	1
1568	O=Cc1cccc(F)c1Br	CNC(=O)COc1cccc(-c2c(F)cccc2C=O)c1	0.64	0.859	0.859	0.21899999999999997	1	1
1569	COC(=O)c1ccc(N)cc1Br	COC(=O)c1ccc(NCc2cccc(C#N)c2)cc1Br	0.591	0.858	0.858	0.267	1	1
1570	CC1CCCC(C)N1CCN	Cc1cc2c(=O)n(CCN3C(C)CCCC3C)cnc2cc1F	0.651	0.873	0.873	0.22199999999999998	1	1
1571	CCC(C)(C)c1ccc(Br)cc1	CCC(C)(C)c1ccc(-c2cccc(CO)n2)cc1	0.712	0.898	0.898	0.18600000000000005	1	1
1572	CC(C)(C)OCc1cccc(CN)c1	CC(C)(C)OCc1cccc(CNCc2cccc(C#N)c2)c1	0.8	0.871	0.871	0.07099999999999995	1	1
1573	Nc1ccnc(CO)c1	N#Cc1cccc(CNc2ccnc(CO)c2)c1	0.56	0.856	0.856	0.29599999999999993	1	1
1574	Cc1ccc(CN)s1	Cc1ccc(CNS(=O)(=O)C2(C#N)CCOCC2)s1	0.608	0.915	0.915	0.30700000000000005	1	1
1575	Cc1csc(CN)c1	Cc1csc(CNCc2cccc(C#N)c2)c1	0.608	0.893	0.893	0.28500000000000003	1	1
1576	Cc1ccc(Br)cc1C(C)N	Cc1ccc(Br)cc1C(C)NCc1cccc(C#N)c1	0.764	0.898	0.898	0.134	1	1
1577	CON1CCC(CC(=O)O)CC1	CON1CCC(Cc2nc3cc(C(=O)O)ccc3s2)CC1	0.683	0.941	0.941	0.2579999999999999	1	1
1578	NCC12CC(C1)C2	N#Cc1cccc(CNCC23CC(C2)C3)c1	0.513	0.832	0.832	0.31899999999999995	1	1
1579	CC(O)c1cccc(F)n1	CC(Oc1cccc(CO)n1)c1cccc(F)n1	0.597	0.843	0.843	0.246	1	1
1580	Cc1nc(C(C)C)ccc1CO	Cc1nc(C(C)C)ccc1COc1cccc(CO)n1	0.727	0.909	0.909	0.18200000000000005	1	1
1581	COc1ccc2c(c1)[C@@H](O)CC2	COc1ccc2c(c1)[C@@H](Oc1cccc(CO)n1)CC2	0.684	0.928	0.928	0.244	1	1
1582	COc1ccc2c(c1)[C@H](O)CC2	COc1ccc2c(c1)[C@H](Oc1cccc(CO)n1)CC2	0.684	0.928	0.928	0.244	1	1
1583	CC(=O)N1CCC(CN)C1	CC(=O)N1CCC(CNCc2cccc(C#N)c2)C1	0.551	0.889	0.889	0.33799999999999997	1	1
1584	Nc1c(CO)ccc(Cl)c1Cl	N#Cc1cccc(CNc2c(CO)ccc(Cl)c2Cl)c1	0.669	0.898	0.898	0.22899999999999998	1	1
1585	OCC1CCC(F)(F)CO1	OCc1cccc(OCC2CCC(F)(F)CO2)n1	0.602	0.895	0.895	0.29300000000000004	1	1
1586	CN1CCCC(C)(C)C1CN	CN1CCCC(C)(C)C1CNCc1cccc(C#N)c1	0.615	0.915	0.915	0.30000000000000004	1	1
1587	NCC1CCC2(CC1)COC2	N#Cc1cccc(CNCC2CCC3(CC2)COC3)c1	0.616	0.915	0.915	0.29900000000000004	1	1
1588	N#Cc1cc(Br)cc(F)c1N	N#Cc1cccc(CNc2c(F)cc(Br)cc2C#N)c1	0.673	0.927	0.927	0.254	1	1
1589	NCC1CCCC(C(F)(F)F)O1	N#Cc1cccc(CNCC2CCCC(C(F)(F)F)O2)c1	0.667	0.928	0.928	0.261	1	1
1590	O=C1CC2CCC(C(=O)O)(C1)S2(=O)=O	O=C1CC2CCC(c3nc4cc(C(=O)O)ccc4s3)(C1)S2(=O)=O	0.655	0.889	0.889	0.23399999999999999	1	1
1591	COc1ccc(C(C)(C)N)c(O)c1	COc1ccc(C(C)(C)n2c3c(c4c2CCC4)CCCC3)c(O)c1	0.728	0.91	0.91	0.18200000000000005	1	1
1592	N#Cc1ccc(Br)c(CCl)c1	N#Cc1ccc(-c2cccc(CO)n2)c(CCl)c1	0.68	0.862	0.862	0.18199999999999994	1	1
1593	NCC1CC(C(F)(F)F)C1	N#Cc1cccc(CNCC2CC(C(F)(F)F)C2)c1	0.607	0.91	0.91	0.30300000000000005	1	1
1594	COC(=O)c1ccc(O)c(Br)c1	COC(=O)c1ccc(-c2cccc(CO)n2)c(Br)c1	0.751	0.883	0.883	0.132	2	1
1595	CN[C@@H](C)CN	CN[C@@H](C)Cn1c2c(c3c1CCC3)CCCC2	0.48	0.847	0.847	0.367	1	1
1596	NCc1ccc(C(N)=O)cc1	NC(=O)c1ccc(Cn2c3c(c4c2CCC4)CCCC3)cc1	0.634	0.929	0.929	0.29500000000000004	1	1
1597	CNC(=O)c1ccc(O)cc1	CNC(=O)c1ccc(Oc2coccc2=O)cc1	0.622	0.895	0.895	0.273	2	1
1598	COc1ccc(F)cc1C(=O)CBr	COc1ccc(F)cc1C(CBr)NCc1nccnc1Cl	0.605	0.786	0.786	0.18100000000000005	1	1
1599	CC1OC(C)(C)N(C(=O)OC(C)(C)C)C1CO	CC1OC(C)(C)N(C(=O)OC(C)(C)C)C1COc1cccc(CO)n1	0.764	0.897	0.897	0.133	1	1
1600	CC(C)(CN)N1CCCC1	CC(C)(CNCc1cccc(C#N)c1)N1CCCC1	0.618	0.881	0.881	0.263	1	1
1601	CC(Oc1cccc(Cl)c1)C(=O)O	CC(Oc1cccc(Cl)c1)C(=O)NC1CC2OCCCC12	0.814	0.93	0.93	0.1160000000000001	1	1
1602	CC(Oc1ccccc1Cl)C(=O)O	CC(Oc1ccccc1Cl)C(=O)NC1CC2OCCCC12	0.814	0.93	0.93	0.1160000000000001	1	1
1603	CC(C(=O)O)c1ccccc1Cl	CC(C(=O)NC1CC2OCCCC12)c1ccccc1Cl	0.767	0.93	0.93	0.16300000000000003	1	1
1604	O=C(O)CCc1cccc(Br)c1	O=C(CCc1cccc(Br)c1)NC1CC2OCCCC12	0.864	0.916	0.916	0.052000000000000046	1	1
1605	NCc1cc(C(F)F)on1	N#Cc1cccc(CNCc2cc(C(F)F)on2)c1	0.682	0.901	0.901	0.21899999999999997	1	1
1606	O=C(O)C(F)C1CCCCC1	O=C(O)c1ccc2sc(C(F)C3CCCCC3)nc2c1	0.67	0.9	0.9	0.22999999999999998	1	1
1607	O=C(CF)c1ccc(Br)cc1	O=C(CF)c1ccc(-c2cccc(CO)n2)cc1	0.695	0.841	0.841	0.14600000000000002	1	1
1608	CCOc1ccc(Cl)c(Br)c1	CCOc1ccc(Cl)c(-c2cccc(CO)n2)c1	0.762	0.92	0.92	0.15800000000000003	1	1
1609	CC1(CCN)CCNCC1	CC1(CCn2c3c(c4c2CCC4)CCCC3)CCNCC1	0.596	0.898	0.898	0.30200000000000005	1	1
1610	OCCOc1cncc(Cl)c1	OCc1cccc(CCOc2cncc(Cl)c2)n1	0.745	0.9	0.9	0.15500000000000003	2	1
1611	CN(C)C(=O)CCC(=O)O	CN(C)C(=O)CCc1nc2cc(C(=O)O)ccc2s1	0.605	0.928	0.928	0.32300000000000006	1	1
1612	Cc1c(Cl)ccc(C(=O)O)c1N	Cc1c(Cl)ccc(C(=O)O)c1NCc1cccc(C#N)c1	0.658	0.9	0.9	0.242	1	1
1613	Cc1cc(Br)ccc1C(=O)O	Cc1cc(Oc2coccc2=O)ccc1C(=O)O	0.781	0.899	0.899	0.118	1	1
1614	Cc1cc(Cl)cc(N)c1C(=O)O	Cc1cc(Cl)cc(NCc2cccc(C#N)c2)c1C(=O)O	0.658	0.9	0.9	0.242	1	1
1615	Cc1ccc(Cl)c(N)c1C(=O)O	Cc1ccc(Cl)c(NCc2cccc(C#N)c2)c1C(=O)O	0.658	0.9	0.9	0.242	1	1
1616	NC(Cc1ccccc1Br)C(=O)O	NC(Cc1ccccc1Br)C(=O)O	0.844	0.844	0.844	0.0	0	1
1617	N#CC1CCCC(O)C1	N#CC1CCCC(Oc2cccc(CO)n2)C1	0.526	0.866	0.866	0.33999999999999997	1	1
1618	O=C(O)C1(C(F)F)CCC1	O=C(O)c1ccc2sc(C3(C(F)F)CCC3)nc2c1	0.647	0.934	0.934	0.28700000000000003	1	1
1619	CC[C@@H]1CC[C@@H](C(=O)O)O1	CC[C@@H]1CC[C@@H](c2nc3cc(C(=O)O)ccc3s2)O1	0.629	0.93	0.93	0.30100000000000005	1	1
1620	COCC1(C(=O)O)CCOC1	COCC1(c2nc3cc(C(=O)O)ccc3s2)CCOC1	0.637	0.936	0.936	0.29900000000000004	1	1
1621	CC1OCC(CO)O1	CC1OCC(COc2cccc(CO)n2)O1	0.515	0.817	0.817	0.30199999999999994	1	1
1622	COC(=O)c1cc(N)ccc1Br	COC(=O)c1cc(NCc2cccc(C#N)c2)ccc1Br	0.591	0.858	0.858	0.267	1	1
1623	COC(=O)c1cccc(N)c1Br	COC(=O)c1cccc(NCc2cccc(C#N)c2)c1Br	0.591	0.858	0.858	0.267	1	1
1624	NCC1CCN(CC(F)(F)F)C1	N#Cc1cccc(CNCC2CCN(CC(F)(F)F)C2)c1	0.685	0.908	0.908	0.22299999999999998	1	1
1625	NCC1CCCCC1N	N#Cc1cccc(CNCC2CCCCC2N)c1	0.539	0.852	0.852	0.31299999999999994	1	1
1626	NCc1ncccc1N	N#Cc1cccc(CNc2cccnc2CN)c1	0.557	0.854	0.854	0.29699999999999993	1	1
1627	CC1CC(CCC(=O)O)C(C)N1C	CC1CC(CCc2nc3cc(C(=O)O)ccc3s2)C(C)N1C	0.725	0.935	0.935	0.21000000000000008	1	1
1628	CC(C)(C)OC(=O)NCC12CC(C(=O)O)(C1)C2	Cc1ccc2sc(C34CC(CNC(=O)OC(C)(C)C)(C3)C4)nc2c1	0.789	0.888	0.888	0.09899999999999998	1	1
1629	COC1(C(=O)O)CCC(C(F)F)CC1	COC1(c2nc3cc(C(=O)O)ccc3s2)CCC(C(F)F)CC1	0.77	0.901	0.901	0.131	1	1
1630	Cc1nc(CO)c(Br)s1	Cc1nc(COc2cccc(CO)n2)c(Br)s1	0.761	0.942	0.942	0.18099999999999994	1	1
1631	O=C(O)Cc1cccc(Cl)c1Cl	O=C(Cc1cccc(Cl)c1Cl)NCc1nccnc1Cl	0.805	0.936	0.936	0.131	1	1
1632	COc1ccc(CC(=O)O)c(Cl)c1	COc1ccc(CC(=O)NC2CC3OCCCC23)c(Cl)c1	0.812	0.93	0.93	0.118	1	1
1633	O=C(O)Cc1ccc(Br)cc1	O=C(Cc1ccc(Br)cc1)NC1CC2OCCCC12	0.819	0.928	0.928	0.1090000000000001	1	1
1634	COc1ccccc1CN	COc1ccccc1CNCc1cccc(C#N)c1	0.663	0.89	0.89	0.22699999999999998	1	1
1635	Cc1cc(O)nc(C(F)(F)F)n1	Cc1cc(Oc2cccc(CO)n2)nc(C(F)(F)F)n1	0.654	0.938	0.938	0.2839999999999999	1	1
1636	CC1CC(CN)CN1C(=O)OC(C)(C)C	CC1CC(CNCc2cccc(C#N)c2)CN1C(=O)OC(C)(C)C	0.721	0.92	0.92	0.19900000000000007	1	1
1637	CC(C)(C)Oc1ccc(Br)cc1	CC(C)(C)Oc1ccc(C2CCN(C3CC(CO)C3)CC2)cc1	0.714	0.916	0.916	0.20200000000000007	2	1
1638	OCc1ccnc(Cl)c1Br	OCc1cccc(OCc2ccnc(Cl)c2Br)n1	0.737	0.876	0.876	0.139	1	1
1639	NCC1CCC(C(F)(F)F)CC1	N#Cc1cccc(CNCC2CCC(C(F)(F)F)CC2)c1	0.66	0.911	0.911	0.251	1	1
1640	O=C(Nc1ccccc1I)C(F)(F)F	O=C1CC(COc2ccccc2NC(=O)C(F)(F)F)C1	0.794	0.926	0.926	0.132	1	1
1641	CC(C)NCc1cccc(Br)c1	CC(C)NCc1cccc(-c2cccc(CO)n2)c1	0.838	0.864	0.864	0.026000000000000023	1	1
1642	N#CCc1cc(Cl)ccc1N	N#CCc1cc(Cl)ccc1NCc1cccc(C#N)c1	0.649	0.925	0.925	0.276	1	1
1643	N[C@@H]1CCCN(CCO)C1	OCCN1CCC[C@@H](n2c3c(c4c2CCC4)CCCC3)C1	0.544	0.925	0.925	0.381	1	1
1644	N#CCCC(=O)c1ccc(Br)cc1	N#CCCC(=O)c1ccc(-c2cccc(CO)n2)cc1	0.759	0.844	0.844	0.08499999999999996	1	1
1645	COc1cc(C(=O)O)c(N)cc1Cl	COc1cc(C(=O)O)c(NCc2cccc(C#N)c2)cc1Cl	0.714	0.881	0.881	0.16700000000000004	1	1
1646	COc1cc(C(=O)O)cc(N)c1Cl	COc1cc(C(=O)O)cc(NCc2cccc(C#N)c2)c1Cl	0.714	0.881	0.881	0.16700000000000004	1	1
1647	Cc1cc(C(=O)O)c(I)cc1Cl	Cc1cc(C(=O)O)c(-c2cccc(CO)n2)cc1Cl	0.809	0.905	0.905	0.09599999999999997	1	1
1648	O=C(O)c1cc(C(F)(F)F)ccc1I	O=C(O)c1cc(C(F)(F)F)ccc1Oc1coccc1=O	0.809	0.942	0.942	0.1329999999999999	1	1
1649	CC1CCC(C(=O)O)O1	CC1CCC(c2nc3cc(C(=O)O)ccc3s2)O1	0.566	0.903	0.903	0.3370000000000001	1	1
1650	O=C(O)[C@@H]1CC[C@H]1C(F)(F)F	O=C(NCc1nccnc1Cl)[C@@H]1CC[C@H]1C(F)(F)F	0.646	0.93	0.93	0.28400000000000003	1	1
1651	OC1(C(F)(F)F)CNC1	OCc1cccc(OC2(C(F)(F)F)CNC2)n1	0.493	0.833	0.833	0.33999999999999997	1	1
1652	NCC12CCC(CC1)CO2	N#Cc1cccc(CNCC23CCC(CC2)CO3)c1	0.589	0.9	0.9	0.31100000000000005	1	1
1653	Cn1c(N)nc2cccc(Cl)c21	Cn1c(NS(=O)(=O)C2(C#N)CCOCC2)nc2cccc(Cl)c21	0.674	0.909	0.909	0.235	1	1
1654	NCc1noc(CCC(F)(F)F)n1	N#Cc1cccc(CNCc2noc(CCC(F)(F)F)n2)c1	0.782	0.888	0.888	0.10599999999999998	1	1
1655	CS(=O)(=O)[C@@H]1C[C@@]1(C#N)CO	CS(=O)(=O)[C@@H]1C[C@@]1(C#N)Cc1cccc(CO)n1	0.602	0.854	0.854	0.252	2	1
1656	CC(C)(C)OC(=O)N1[C@H]2CC[C@H](C2)[C@H]1C(=O)O	CC(C)(C)OC(=O)N1[C@H]2CC[C@H](C2)[C@H]1c1nc2cc(C(=O)O)ccc2s1	0.761	0.84	0.84	0.07899999999999996	1	1
1657	CCCN1CCC(CN)CC1	CCCN1CCC(Cn2cnc3cc(F)c(C)cc3c2=O)CC1	0.662	0.87	0.87	0.20799999999999996	1	1
1658	CC1(C)C[C@@H]1C(=O)O	CC1(C)C[C@@H]1c1nc2cc(C(=O)O)ccc2s1	0.554	0.883	0.883	0.32899999999999996	1	1
